2-8-1-2-1-1-0-8	1	
2-8-1-2-1-1-0-9	4	
2-8-1-2-1-1-1-0	1	
2-8-1-2-1-1-1-5	1	
2-8-1-2-1-1-1-8	1	
2-8-1-2-1-1-1-9	1	
2-8-1-2-1-1-2-3	2	
2-8-1-2-1-1-2-4	1	
2-8-1-2-1-1-2-6	1	
2-8-1-2-1-1-2-7	3	
2-8-1-2-1-1-2-8	3	
2-8-1-2-1-1-2-9	4	
2-8-1-2-1-1-3-3	1	
2-8-1-2-1-1-3-8	7	
2-8-1-2-1-1-3-9	10	
2-8-1-2-1-1-6-6	1	
2-8-1-2-1-1-7-5	1	
2-8-1-2-1-1-9-8	1	
2-8-1-2-2-1-0-7	1	
2-8-1-2-2-1-0-8	1	
2-8-1-2-2-1-0-9	2	
2-8-1-2-2-1-1-5	3	
2-8-1-2-2-1-1-6	1	
2-8-1-2-2-1-1-8	3	
2-8-1-2-2-1-1-9	7	
2-8-1-2-2-1-2-3	2	
2-8-1-2-2-1-2-4	3	
2-8-1-2-2-1-2-7	1	
2-8-1-2-2-1-2-8	8	
2-8-1-2-2-1-2-9	5	
2-8-1-2-2-1-3-2	1	
2-8-1-2-2-1-3-3	2	
2-8-1-2-2-1-3-4	1	
2-8-1-2-2-1-3-8	3	
2-8-1-2-2-1-3-9	3	
2-8-1-2-2-1-6-5	1	
2-8-1-2-2-1-9-9	1	
2-8-1-2-3-1-0-0	31	
2-8-1-2-3-1-0-2	1	
2-8-1-2-3-1-0-5	1	
2-8-1-2-3-1-0-6	1	
2-8-1-2-3-1-0-7	6	
2-8-1-2-3-1-0-8	98	
2-8-1-2-3-1-0-9	404	
2-8-1-2-3-1-1-0	2	
2-8-1-2-3-1-1-2	2	
2-8-1-2-3-1-1-3	2	
2-8-1-2-3-1-1-4	1	
2-8-1-2-3-1-1-6	4	
2-8-1-2-3-1-1-7	19	
2-8-1-2-3-1-1-8	136	
2-8-1-2-3-1-1-9	98	
2-8-1-2-3-1-2-0	2	
2-8-1-2-3-1-2-2	1	
2-8-1-2-3-1-2-3	1	
2-8-1-2-3-1-2-4	6	
2-8-1-2-3-1-2-5	1	
2-8-1-2-3-1-2-6	4	
2-8-1-2-3-1-2-7	8	
2-8-1-2-3-1-2-8	17	
2-8-1-2-3-1-2-9	14	
2-8-1-2-3-1-3-3	13	
2-8-1-2-3-1-3-4	5	
2-8-1-2-3-1-3-8	9	
2-8-1-2-3-1-3-9	4	
2-8-1-2-3-1-4-8	1	
2-8-1-2-3-1-6-1	1	
2-8-1-2-3-1-6-5	1	
2-8-1-2-3-1-6-6	7	
2-8-1-2-3-1-7-0	1	
2-8-1-2-3-1-7-2	1	
2-8-1-2-3-1-7-4	1	
2-8-1-2-3-1-7-8	1	
2-8-1-2-3-1-8-0	1	
2-8-1-2-3-1-8-1	2	
2-8-1-2-3-1-8-3	1	
2-8-1-2-3-1-9-0	7	
2-8-1-2-3-1-9-1	1	
2-8-1-2-3-1-9-9	7	
2-8-1-2-4-1-0-0	30	
2-8-1-2-4-1-0-3	2	
2-8-1-2-4-1-0-5	1	
2-8-1-2-4-1-0-6	6	
2-8-1-2-4-1-0-7	18	
2-8-1-2-4-1-0-8	251	
2-8-1-2-4-1-0-9	527	
2-8-1-2-4-1-1-0	10	
2-8-1-2-4-1-1-1	5	
2-8-1-2-4-1-1-3	4	
2-8-1-2-4-1-1-4	12	
2-8-1-2-4-1-1-5	31	
2-8-1-2-4-1-1-6	20	
2-8-1-2-4-1-1-7	33	
2-8-1-2-4-1-1-8	181	
2-8-1-2-4-1-1-9	145	
2-8-1-2-4-1-2-0	11	
2-8-1-2-4-1-2-1	5	
2-8-1-2-4-1-2-3	70	
2-8-1-2-4-1-2-4	88	
2-8-1-2-4-1-2-5	45	
2-8-1-2-4-1-2-6	19	
2-8-1-2-4-1-2-7	35	
2-8-1-2-4-1-2-8	76	
2-8-1-2-4-1-2-9	57	
2-8-1-2-4-1-3-0	1	
2-8-1-2-4-1-3-2	1	
2-8-1-2-4-1-3-3	62	
2-8-1-2-4-1-3-4	40	
2-8-1-2-4-1-3-6	1	
2-8-1-2-4-1-3-7	3	
2-8-1-2-4-1-3-8	53	
2-8-1-2-4-1-3-9	37	
2-8-1-2-4-1-4-3	3	
2-8-1-2-4-1-5-6	1	
2-8-1-2-4-1-6-0	7	
2-8-1-2-4-1-6-1	10	
2-8-1-2-4-1-6-2	2	
2-8-1-2-4-1-6-3	1	
2-8-1-2-4-1-6-5	27	
2-8-1-2-4-1-6-6	29	
2-8-1-2-4-1-6-7	1	
2-8-1-2-4-1-7-0	22	
2-8-1-2-4-1-7-1	1	
2-8-1-2-4-1-7-2	1	
2-8-1-2-4-1-7-3	2	
2-8-1-2-4-1-7-4	18	
2-8-1-2-4-1-7-5	19	
2-8-1-2-4-1-7-6	1	
2-8-1-2-4-1-7-9	26	
2-8-1-2-4-1-8-0	7	
2-8-1-2-4-1-8-2	1	
2-8-1-2-4-1-8-3	2	
2-8-1-2-4-1-8-4	5	
2-8-1-2-4-1-8-6	1	
2-8-1-2-4-1-8-7	1	
2-8-1-2-4-1-8-8	1	
2-8-1-2-4-1-8-9	12	
2-8-1-2-4-1-9-0	46	
2-8-1-2-4-1-9-1	2	
2-8-1-2-4-1-9-9	33	
2-8-1-2-5-1-0-0	1	
2-8-1-2-5-1-0-5	1	
2-8-1-2-5-1-0-6	3	
2-8-1-2-5-1-0-7	3	
2-8-1-2-5-1-0-8	6	
2-8-1-2-5-1-0-9	40	
2-8-1-2-5-1-1-0	3	
2-8-1-2-5-1-1-1	1	
2-8-1-2-5-1-1-2	3	
2-8-1-2-5-1-1-3	6	
2-8-1-2-5-1-1-4	8	
2-8-1-2-5-1-1-5	18	
2-8-1-2-5-1-1-6	2	
2-8-1-2-5-1-1-7	2	
2-8-1-2-5-1-1-8	22	
2-8-1-2-5-1-1-9	22	
2-8-1-2-5-1-2-0	13	
2-8-1-2-5-1-2-3	8	
2-8-1-2-5-1-2-4	24	
2-8-1-2-5-1-2-5	15	
2-8-1-2-5-1-2-6	7	
2-8-1-2-5-1-2-7	10	
2-8-1-2-5-1-2-8	27	
2-8-1-2-5-1-2-9	27	
2-8-1-2-5-1-3-0	1	
2-8-1-2-5-1-3-3	66	
2-8-1-2-5-1-3-4	46	
2-8-1-2-5-1-3-7	2	
2-8-1-2-5-1-3-8	42	
2-8-1-2-5-1-3-9	27	
2-8-1-2-5-1-5-1	1	
2-8-1-2-5-1-6-0	2	
2-8-1-2-5-1-6-1	16	
2-8-1-2-5-1-6-4	1	
2-8-1-2-5-1-6-5	9	
2-8-1-2-5-1-6-6	10	
2-8-1-2-5-1-6-9	1	
2-8-1-2-5-1-7-0	11	
2-8-1-2-5-1-7-1	2	
2-8-1-2-5-1-7-2	2	
2-8-1-2-5-1-7-3	2	
2-8-1-2-5-1-7-4	11	
2-8-1-2-5-1-7-5	7	
2-8-1-2-5-1-7-7	1	
2-8-1-2-5-1-7-8	1	
2-8-1-2-5-1-7-9	9	
2-8-1-2-5-1-8-0	4	
2-8-1-2-5-1-8-1	1	
2-8-1-2-5-1-8-4	6	
2-8-1-2-5-1-8-5	2	
2-8-1-2-5-1-8-6	1	
2-8-1-2-5-1-8-8	3	
2-8-1-2-5-1-8-9	3	
2-8-1-2-5-1-9-0	3	
2-8-1-2-5-1-9-9	4	
2-8-1-2-6-1-0-0	2	
2-8-1-2-6-1-0-8	11	
2-8-1-2-6-1-0-9	40	
2-8-1-2-6-1-1-0	2	
2-8-1-2-6-1-1-1	1	
2-8-1-2-6-1-1-5	9	
2-8-1-2-6-1-1-6	1	
2-8-1-2-6-1-1-7	3	
2-8-1-2-6-1-1-8	29	
2-8-1-2-6-1-1-9	21	
2-8-1-2-6-1-2-0	1	
2-8-1-2-6-1-2-3	1	
2-8-1-2-6-1-2-4	11	
2-8-1-2-6-1-2-5	5	
2-8-1-2-6-1-2-6	4	
2-8-1-2-6-1-2-7	1	
2-8-1-2-6-1-2-8	14	
2-8-1-2-6-1-2-9	24	
2-8-1-2-6-1-3-0	1	
2-8-1-2-6-1-3-3	18	
2-8-1-2-6-1-3-4	19	
2-8-1-2-6-1-3-8	10	
2-8-1-2-6-1-3-9	11	
2-8-1-2-6-1-4-8	1	
2-8-1-2-6-1-5-7	1	
2-8-1-2-6-1-6-1	1	
2-8-1-2-6-1-6-5	1	
2-8-1-2-6-1-6-6	2	
2-8-1-2-6-1-7-5	1	
2-8-1-2-6-1-7-6	1	
2-8-1-2-6-1-7-8	1	
2-8-1-2-6-1-7-9	1	
2-8-1-2-6-1-9-0	3	
2-8-1-2-6-1-9-1	1	
2-8-1-2-6-1-9-9	3	
2-8-1-2-7-1-0-0	8	
2-8-1-2-7-1-0-1	1	
2-8-1-2-7-1-0-4	1	
2-8-1-2-7-1-0-5	1	
2-8-1-2-7-1-0-6	2	
2-8-1-2-7-1-0-7	4	
2-8-1-2-7-1-0-8	21	
2-8-1-2-7-1-0-9	36	
2-8-1-2-7-1-1-0	8	
2-8-1-2-7-1-1-1	3	
2-8-1-2-7-1-1-3	3	
2-8-1-2-7-1-1-4	9	
2-8-1-2-7-1-1-5	26	
2-8-1-2-7-1-1-6	5	
2-8-1-2-7-1-1-7	16	
2-8-1-2-7-1-1-8	46	
2-8-1-2-7-1-1-9	61	
2-8-1-2-7-1-2-0	19	
2-8-1-2-7-1-2-1	1	
2-8-1-2-7-1-2-3	19	
2-8-1-2-7-1-2-4	125	
2-8-1-2-7-1-2-5	56	
2-8-1-2-7-1-2-6	19	
2-8-1-2-7-1-2-7	74	
2-8-1-2-7-1-2-8	261	
2-8-1-2-7-1-2-9	130	
2-8-1-2-7-1-3-2	1	
2-8-1-2-7-1-3-3	127	
2-8-1-2-7-1-3-4	210	
2-8-1-2-7-1-3-5	2	
2-8-1-2-7-1-3-7	3	
2-8-1-2-7-1-3-8	79	
2-8-1-2-7-1-3-9	50	
2-8-1-2-7-1-4-3	2	
2-8-1-2-7-1-4-8	1	
2-8-1-2-7-1-6-1	6	
2-8-1-2-7-1-6-4	1	
2-8-1-2-7-1-6-5	3	
2-8-1-2-7-1-6-6	12	
2-8-1-2-7-1-6-8	1	
2-8-1-2-7-1-6-9	2	
2-8-1-2-7-1-7-0	4	
2-8-1-2-7-1-7-1	1	
2-8-1-2-7-1-7-2	3	
2-8-1-2-7-1-7-4	1	
2-8-1-2-7-1-7-8	2	
2-8-1-2-7-1-7-9	6	
2-8-1-2-7-1-8-0	1	
2-8-1-2-7-1-8-8	3	
2-8-1-2-7-1-8-9	3	
2-8-1-2-7-1-9-0	4	
2-8-1-2-7-1-9-3	2	
2-8-1-2-7-1-9-9	2	
2-8-1-2-8-0-0-9	5	
2-8-1-2-8-0-1-0	1	
2-8-1-2-8-0-1-6	1	
2-8-1-2-8-0-1-9	3	
2-8-1-2-8-0-2-4	1	
2-8-1-2-8-0-2-5	3	
2-8-1-2-8-0-2-9	3	
2-8-1-2-8-1-0-0	42	
2-8-1-2-8-1-0-1	1	
2-8-1-2-8-1-0-3	1	
2-8-1-2-8-1-0-4	2	
2-8-1-2-8-1-0-5	1	
2-8-1-2-8-1-0-6	6	
2-8-1-2-8-1-0-7	17	
2-8-1-2-8-1-0-8	65	
2-8-1-2-8-1-0-9	230	
2-8-1-2-8-1-1-0	55	
2-8-1-2-8-1-1-1	9	
2-8-1-2-8-1-1-2	9	
2-8-1-2-8-1-1-3	17	
2-8-1-2-8-1-1-4	120	
2-8-1-2-8-1-1-5	112	
2-8-1-2-8-1-1-6	31	
2-8-1-2-8-1-1-7	232	
2-8-1-2-8-1-1-8	1656	
2-8-1-2-8-1-1-9	933	
2-8-1-2-8-1-2-0	31	
2-8-1-2-8-1-2-1	15	
2-8-1-2-8-1-2-2	9	
2-8-1-2-8-1-2-3	167	
2-8-1-2-8-1-2-4	344	
2-8-1-2-8-1-2-5	94	
2-8-1-2-8-1-2-6	38	
2-8-1-2-8-1-2-7	283	
2-8-1-2-8-1-2-8	1115	
2-8-1-2-8-1-2-9	430	
2-8-1-2-8-1-3-2	1	
2-8-1-2-8-1-3-3	157	
2-8-1-2-8-1-3-4	207	
2-8-1-2-8-1-3-5	2	
2-8-1-2-8-1-3-6	2	
2-8-1-2-8-1-3-7	6	
2-8-1-2-8-1-3-8	308	
2-8-1-2-8-1-3-9	237	
2-8-1-2-8-1-4-8	1	
2-8-1-2-8-1-5-6	3	
2-8-1-2-8-1-6-0	4	
2-8-1-2-8-1-6-1	13	
2-8-1-2-8-1-6-2	1	
2-8-1-2-8-1-6-3	2	
2-8-1-2-8-1-6-5	9	
2-8-1-2-8-1-6-6	54	
2-8-1-2-8-1-6-7	3	
2-8-1-2-8-1-6-8	2	
2-8-1-2-8-1-6-9	1	
2-8-1-2-8-1-7-0	11	
2-8-1-2-8-1-7-1	3	
2-8-1-2-8-1-7-3	1	
2-8-1-2-8-1-7-4	5	
2-8-1-2-8-1-7-5	13	
2-8-1-2-8-1-7-6	2	
2-8-1-2-8-1-7-7	2	
2-8-1-2-8-1-7-8	2	
2-8-1-2-8-1-7-9	9	
2-8-1-2-8-1-8-0	5	
2-8-1-2-8-1-8-8	4	
2-8-1-2-8-1-8-9	7	
2-8-1-2-8-1-9-0	7	
2-8-1-2-8-1-9-2	1	
2-8-1-2-8-1-9-9	3	
2-8-1-2-9-0-2-4	2	
2-8-1-2-9-0-2-5	1	
2-8-1-2-9-0-2-8	2	
2-8-1-2-9-0-2-9	13	
2-8-1-2-9-0-3-8	3	
2-8-1-2-9-0-3-9	3	
2-8-1-2-9-0-7-9	1	
2-8-1-2-9-1-0-0	16	
2-8-1-2-9-1-0-1	3	
2-8-1-2-9-1-0-2	1	
2-8-1-2-9-1-0-5	1	
2-8-1-2-9-1-0-6	2	
2-8-1-2-9-1-0-7	4	
2-8-1-2-9-1-0-8	40	
2-8-1-2-9-1-0-9	139	
2-8-1-2-9-1-1-0	14	
2-8-1-2-9-1-1-1	2	
2-8-1-2-9-1-1-2	4	
2-8-1-2-9-1-1-3	3	
2-8-1-2-9-1-1-4	18	
2-8-1-2-9-1-1-5	23	
2-8-1-2-9-1-1-6	11	
2-8-1-2-9-1-1-7	37	
2-8-1-2-9-1-1-8	322	
2-8-1-2-9-1-1-9	196	
2-8-1-2-9-1-2-0	31	
2-8-1-2-9-1-2-1	1	
2-8-1-2-9-1-2-2	3	
2-8-1-2-9-1-2-3	32	
2-8-1-2-9-1-2-4	118	
2-8-1-2-9-1-2-5	35	
2-8-1-2-9-1-2-6	18	
2-8-1-2-9-1-2-7	38	
2-8-1-2-9-1-2-8	186	
2-8-1-2-9-1-2-9	175	
2-8-1-2-9-1-3-0	1	
2-8-1-2-9-1-3-2	2	
2-8-1-2-9-1-3-3	413	
2-8-1-2-9-1-3-4	453	
2-8-1-2-9-1-3-5	3	
2-8-1-2-9-1-3-6	1	
2-8-1-2-9-1-3-7	3	
2-8-1-2-9-1-3-8	273	
2-8-1-2-9-1-3-9	210	
2-8-1-2-9-1-4-3	2	
2-8-1-2-9-1-5-6	1	
2-8-1-2-9-1-5-7	1	
2-8-1-2-9-1-6-0	5	
2-8-1-2-9-1-6-1	5	
2-8-1-2-9-1-6-2	1	
2-8-1-2-9-1-6-3	4	
2-8-1-2-9-1-6-5	25	
2-8-1-2-9-1-6-6	71	
2-8-1-2-9-1-6-9	1	
2-8-1-2-9-1-7-0	7	
2-8-1-2-9-1-7-1	1	
2-8-1-2-9-1-7-3	3	
2-8-1-2-9-1-7-4	7	
2-8-1-2-9-1-7-5	25	
2-8-1-2-9-1-7-6	2	
2-8-1-2-9-1-7-9	5	
2-8-1-2-9-1-8-0	2	
2-8-1-2-9-1-8-1	1	
2-8-1-2-9-1-8-4	4	
2-8-1-2-9-1-8-5	1	
2-8-1-2-9-1-8-8	3	
2-8-1-2-9-1-8-9	4	
2-8-1-2-9-1-9-0	3	
2-8-1-2-9-1-9-6	1	
2-8-1-2-9-1-9-8	1	
2-8-1-2-9-1-9-9	3	
2-8-1-3-0-0-3-8	1	
2-8-1-3-0-1-1-8	1	
2-8-1-3-0-1-2-8	1	
2-8-1-3-0-1-2-9	1	
2-8-1-3-0-1-3-3	2	
2-8-1-3-2-1-1-9	1	
2-8-1-3-2-1-2-8	1	
2-8-1-3-2-1-3-8	1	
2-8-1-3-3-0-1-1	1	
2-8-1-3-3-0-2-4	1	
2-8-1-3-3-1-0-0	3	
2-8-1-3-3-1-0-1	1	
2-8-1-3-3-1-0-2	1	
2-8-1-3-3-1-0-4	2	
2-8-1-3-3-1-0-7	7	
2-8-1-3-3-1-0-8	18	
2-8-1-3-3-1-0-9	57	
2-8-1-3-3-1-1-0	1	
2-8-1-3-3-1-1-1	2	
2-8-1-3-3-1-1-2	2	
2-8-1-3-3-1-1-3	2	
2-8-1-3-3-1-1-4	2	
2-8-1-3-3-1-1-5	9	
2-8-1-3-3-1-1-6	2	
2-8-1-3-3-1-1-7	19	
2-8-1-3-3-1-1-8	55	
2-8-1-3-3-1-1-9	27	
2-8-1-3-3-1-2-0	3	
2-8-1-3-3-1-2-1	1	
2-8-1-3-3-1-2-2	2	
2-8-1-3-3-1-2-3	27	
2-8-1-3-3-1-2-4	85	
2-8-1-3-3-1-2-5	47	
2-8-1-3-3-1-2-6	9	
2-8-1-3-3-1-2-7	12	
2-8-1-3-3-1-2-8	26	
2-8-1-3-3-1-2-9	10	
2-8-1-3-3-1-3-2	2	
2-8-1-3-3-1-3-3	557	
2-8-1-3-3-1-3-4	378	
2-8-1-3-3-1-3-5	3	
2-8-1-3-3-1-3-7	2	
2-8-1-3-3-1-3-8	6	
2-8-1-3-3-1-3-9	2	
2-8-1-3-3-1-6-0	1	
2-8-1-3-3-1-6-1	2	
2-8-1-3-3-1-6-3	2	
2-8-1-3-3-1-6-5	4	
2-8-1-3-3-1-6-6	6	
2-8-1-3-3-1-6-9	1	
2-8-1-3-3-1-7-0	1	
2-8-1-3-3-1-7-4	1	
2-8-1-3-3-1-7-6	1	
2-8-1-3-3-1-7-8	1	
2-8-1-3-3-1-7-9	1	
2-8-1-3-3-1-9-0	1	
2-8-1-3-3-1-9-9	3	
2-8-1-3-4-1-0-0	8	
2-8-1-3-4-1-0-5	2	
2-8-1-3-4-1-0-6	2	
2-8-1-3-4-1-0-7	3	
2-8-1-3-4-1-0-8	11	
2-8-1-3-4-1-0-9	41	
2-8-1-3-4-1-1-1	1	
2-8-1-3-4-1-1-2	2	
2-8-1-3-4-1-1-3	5	
2-8-1-3-4-1-1-4	7	
2-8-1-3-4-1-1-5	44	
2-8-1-3-4-1-1-6	10	
2-8-1-3-4-1-1-7	11	
2-8-1-3-4-1-1-8	30	
2-8-1-3-4-1-1-9	22	
2-8-1-3-4-1-2-1	1	
2-8-1-3-4-1-2-2	2	
2-8-1-3-4-1-2-3	120	
2-8-1-3-4-1-2-4	521	
2-8-1-3-4-1-2-5	239	
2-8-1-3-4-1-2-6	8	
2-8-1-3-4-1-2-7	7	
2-8-1-3-4-1-2-8	25	
2-8-1-3-4-1-2-9	10	
2-8-1-3-4-1-3-3	298	
2-8-1-3-4-1-3-4	549	
2-8-1-3-4-1-3-5	1	
2-8-1-3-4-1-3-6	1	
2-8-1-3-4-1-3-8	7	
2-8-1-3-4-1-3-9	4	
2-8-1-3-4-1-5-7	1	
2-8-1-3-4-1-6-0	1	
2-8-1-3-4-1-6-1	2	
2-8-1-3-4-1-6-3	1	
2-8-1-3-4-1-6-5	7	
2-8-1-3-4-1-6-6	7	
2-8-1-3-4-1-6-7	1	
2-8-1-3-4-1-7-0	7	
2-8-1-3-4-1-7-3	1	
2-8-1-3-4-1-7-4	5	
2-8-1-3-4-1-7-5	6	
2-8-1-3-4-1-7-9	3	
2-8-1-3-4-1-8-0	1	
2-8-1-3-4-1-8-9	2	
2-8-1-3-5-1-0-6	1	
2-8-1-3-5-1-1-7	1	
2-8-1-3-5-1-1-9	1	
2-8-1-3-5-1-2-4	6	
2-8-1-3-5-1-2-6	1	
2-8-1-3-5-1-3-3	1	
2-8-1-3-6-1-0-7	1	
2-8-1-3-6-1-1-1	1	
2-8-1-3-6-1-1-4	1	
2-8-1-3-6-1-1-8	3	
2-8-1-3-6-1-1-9	2	
2-8-1-3-6-1-2-9	1	
2-8-1-3-6-1-3-3	2	
2-8-1-3-6-1-3-4	1	
2-8-1-3-6-1-3-8	1	
2-8-1-3-6-1-3-9	1	
2-8-1-3-7-1-0-7	1	
2-8-1-3-7-1-0-8	1	
2-8-1-3-7-1-0-9	1	
2-8-1-3-7-1-1-4	2	
2-8-1-3-7-1-1-5	1	
2-8-1-3-7-1-1-8	3	
2-8-1-3-7-1-1-9	1	
2-8-1-3-7-1-2-3	3	
2-8-1-3-7-1-2-4	4	
2-8-1-3-7-1-2-7	1	
2-8-1-3-7-1-2-8	3	
2-8-1-3-7-1-2-9	5	
2-8-1-3-7-1-3-3	1	
2-8-1-3-7-1-3-4	3	
2-8-1-3-7-1-3-5	1	
2-8-1-3-7-1-3-8	1	
2-8-1-3-7-1-3-9	1	
2-8-1-3-7-1-6-5	1	
2-8-1-3-7-1-7-5	1	
2-8-1-3-7-1-8-2	1	
2-8-1-3-8-0-1-3	1	
2-8-1-3-8-0-1-4	2	
2-8-1-3-8-0-1-5	1	
2-8-1-3-8-0-2-3	1	
2-8-1-3-8-0-2-4	4	
2-8-1-3-8-0-2-5	8	
2-8-1-3-8-0-2-8	3	
2-8-1-3-8-0-7-0	1	
2-8-1-3-8-1-0-0	11	
2-8-1-3-8-1-0-6	4	
2-8-1-3-8-1-0-7	10	
2-8-1-3-8-1-0-8	37	
2-8-1-3-8-1-0-9	99	
2-8-1-3-8-1-1-0	14	
2-8-1-3-8-1-1-1	4	
2-8-1-3-8-1-1-2	4	
2-8-1-3-8-1-1-3	43	
2-8-1-3-8-1-1-4	93	
2-8-1-3-8-1-1-5	59	
2-8-1-3-8-1-1-6	18	
2-8-1-3-8-1-1-7	54	
2-8-1-3-8-1-1-8	208	
2-8-1-3-8-1-1-9	170	
2-8-1-3-8-1-2-0	13	
2-8-1-3-8-1-2-1	5	
2-8-1-3-8-1-2-2	4	
2-8-1-3-8-1-2-3	87	
2-8-1-3-8-1-2-4	172	
2-8-1-3-8-1-2-5	37	
2-8-1-3-8-1-2-6	17	
2-8-1-3-8-1-2-7	39	
2-8-1-3-8-1-2-8	166	
2-8-1-3-8-1-2-9	145	
2-8-1-3-8-1-3-0	3	
2-8-1-3-8-1-3-3	203	
2-8-1-3-8-1-3-4	292	
2-8-1-3-8-1-3-6	1	
2-8-1-3-8-1-3-7	4	
2-8-1-3-8-1-3-8	145	
2-8-1-3-8-1-3-9	121	
2-8-1-3-8-1-4-3	2	
2-8-1-3-8-1-4-7	1	
2-8-1-3-8-1-4-8	1	
2-8-1-3-8-1-4-9	1	
2-8-1-3-8-1-5-6	1	
2-8-1-3-8-1-6-0	2	
2-8-1-3-8-1-6-4	9	
2-8-1-3-8-1-6-5	91	
2-8-1-3-8-1-6-6	17	
2-8-1-3-8-1-7-0	2	
2-8-1-3-8-1-7-2	1	
2-8-1-3-8-1-7-3	6	
2-8-1-3-8-1-7-4	250	
2-8-1-3-8-1-7-5	116	
2-8-1-3-8-1-7-8	2	
2-8-1-3-8-1-7-9	1	
2-8-1-3-8-1-8-0	5	
2-8-1-3-8-1-8-2	1	
2-8-1-3-8-1-8-3	3	
2-8-1-3-8-1-8-4	12	
2-8-1-3-8-1-8-9	3	
2-8-1-3-8-1-9-0	7	
2-8-1-3-8-1-9-9	5	
2-8-1-3-9-0-1-4	2	
2-8-1-3-9-0-1-5	1	
2-8-1-3-9-0-2-4	1	
2-8-1-3-9-0-2-5	6	
2-8-1-3-9-0-2-6	1	
2-8-1-3-9-0-2-8	3	
2-8-1-3-9-0-2-9	2	
2-8-1-3-9-1-0-0	9	
2-8-1-3-9-1-0-2	1	
2-8-1-3-9-1-0-4	1	
2-8-1-3-9-1-0-7	2	
2-8-1-3-9-1-0-8	17	
2-8-1-3-9-1-0-9	48	
2-8-1-3-9-1-1-0	10	
2-8-1-3-9-1-1-1	1	
2-8-1-3-9-1-1-2	2	
2-8-1-3-9-1-1-3	3	
2-8-1-3-9-1-1-4	9	
2-8-1-3-9-1-1-5	7	
2-8-1-3-9-1-1-6	3	
2-8-1-3-9-1-1-7	10	
2-8-1-3-9-1-1-8	111	
2-8-1-3-9-1-1-9	94	
2-8-1-3-9-1-2-0	19	
2-8-1-3-9-1-2-1	1	
2-8-1-3-9-1-2-2	2	
2-8-1-3-9-1-2-3	19	
2-8-1-3-9-1-2-4	76	
2-8-1-3-9-1-2-5	19	
2-8-1-3-9-1-2-6	14	
2-8-1-3-9-1-2-7	36	
2-8-1-3-9-1-2-8	99	
2-8-1-3-9-1-2-9	104	
2-8-1-3-9-1-3-3	314	
2-8-1-3-9-1-3-4	231	
2-8-1-3-9-1-3-5	1	
2-8-1-3-9-1-3-7	2	
2-8-1-3-9-1-3-8	256	
2-8-1-3-9-1-3-9	134	
2-8-1-3-9-1-4-2	3	
2-8-1-3-9-1-4-8	3	
2-8-1-3-9-1-6-0	2	
2-8-1-3-9-1-6-4	2	
2-8-1-3-9-1-6-5	17	
2-8-1-3-9-1-6-6	22	
2-8-1-3-9-1-7-0	3	
2-8-1-3-9-1-7-1	2	
2-8-1-3-9-1-7-3	3	
2-8-1-3-9-1-7-4	15	
2-8-1-3-9-1-7-5	19	
2-8-1-3-9-1-7-8	1	
2-8-1-3-9-1-8-0	1	
2-8-1-3-9-1-8-3	1	
2-8-1-3-9-1-8-4	3	
2-8-1-3-9-1-8-5	1	
2-8-1-3-9-1-8-8	1	
2-8-1-3-9-1-8-9	2	
2-8-1-3-9-1-9-0	5	
2-8-1-3-9-1-9-4	2	
2-8-1-3-9-1-9-9	3	
2-8-1-4-2-1-2-6	1	
2-8-1-4-3-1-0-7	1	
2-8-1-4-3-1-2-5	1	
2-8-1-4-3-1-2-8	1	
2-8-1-4-3-1-3-3	2	
2-8-1-4-3-1-3-4	2	
2-8-1-4-4-1-2-5	1	
2-8-1-4-4-1-2-7	1	
2-8-1-4-7-1-3-4	1	
2-8-1-4-7-1-6-5	1	
2-8-1-4-7-1-6-6	1	
2-8-1-4-7-1-8-3	1	
2-8-1-4-8-1-2-8	1	
2-8-1-4-8-1-3-3	1	
2-8-1-4-8-1-3-4	1	
2-8-1-4-8-1-7-3	1	
2-8-1-4-8-1-7-4	2	
2-8-1-5-0-1-1-4	1	
2-8-1-5-1-1-2-4	1	
2-8-1-5-6-1-1-0	1	
2-8-1-5-6-1-1-5	1	
2-8-1-5-6-1-1-9	2	
2-8-1-5-6-1-2-4	1	
2-8-1-5-6-1-2-9	1	
2-8-1-5-6-1-3-3	2	
2-8-1-5-6-1-3-4	4	
2-8-1-5-6-1-3-8	2	
2-8-1-5-6-1-3-9	1	
2-8-1-5-6-1-6-5	1	
2-8-1-5-6-1-7-5	1	
2-8-1-5-7-1-1-4	1	
2-8-1-5-7-1-1-8	1	
2-8-1-5-7-1-3-4	2	
2-8-1-5-7-1-3-8	1	
2-8-1-5-7-1-4-8	1	
2-8-1-5-9-1-2-8	1	
2-8-1-6-0-1-0-8	2	
2-8-1-6-0-1-0-9	3	
2-8-1-6-0-1-1-4	1	
2-8-1-6-0-1-1-6	1	
2-8-1-6-0-1-1-8	3	
2-8-1-6-0-1-2-1	1	
2-8-1-6-0-1-2-4	5	
2-8-1-6-0-1-2-6	1	
2-8-1-6-0-1-2-7	1	
2-8-1-6-0-1-2-8	2	
2-8-1-6-0-1-2-9	3	
2-8-1-6-0-1-3-3	3	
2-8-1-6-0-1-3-8	1	
2-8-1-6-0-1-3-9	1	
2-8-1-6-0-1-7-0	1	
2-8-1-6-0-1-7-8	1	
