4FRAG_SS_MAP	0	1	0.867513	1.59685	1.59687	A	alpha	49.7048	91.4928	91.4937	0.0471197	0.950089	0.00262719	0.000163834	170905	
4FRAG_NUMBER_MAP	-391811	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391810	19	T	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391725	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391724	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391723	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391722	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391721	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391720	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391719	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391718	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391717	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391716	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391715	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391714	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391713	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391712	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391711	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391710	19	T	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391625	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391624	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391623	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391622	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391621	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391620	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391619	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391618	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391617	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391616	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391615	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391614	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391613	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391612	18	S	beta	nan	nan	nan	nan	0	
