#phi_psi_bias_correction: Mon Feb 16 13:55:56 2009	#forbidden_phi_psi: Mon Sep 14 18:17:59 2009
#	#
PPBC	207	4.95884	-45	9	1	5.1	-54	0	7	10	207	
PPBC	208	9.35329	-27	9	1	1.1	-36	0	8	10	208	
PPBC	209	9.35329	-9	9	1	0.1	-18	0	9	10	209	
PPBC	210	9.35329	9	9	1	2.1	0	0	10	10	210	
PPBC	211	9.35329	27	9	1	2.1	18	0	11	10	211	
PPBC	212	5.24242	45	9	1	6.1	36	0	12	10	212	
PPBC	213	0.0686781	63	9	0	1080.1	54	0	13	10	213	
PPBC	214	-0.887776	81	9	0	2823.1	72	0	14	10	214	
PPBC	215	0.189937	99	9	0	958.1	90	0	15	10	215	
PPBC	216	1.77208	117	9	0	197.1	108	0	16	10	216	
PPBC	217	3.91087	135	9	0	23.1	126	0	17	10	217	
PPBC	218	6.30877	153	9	1	2.1	144	0	18	10	218	
PPBC	219	6.9554	171	9	1	3.1	162	0	19	10	219	
PPBC	220	5.42147	-171	27	1	6.1	-180	18	0	11	220	
PPBC	221	2.49578	-153	27	0	97.1	-162	18	1	11	221	
PPBC	222	0.405485	-135	27	0	771.1	-144	18	2	11	222	
PPBC	223	-0.502633	-117	27	0	1914.1	-126	18	3	11	223	
PPBC	224	-0.111769	-99	27	0	1337.1	-108	18	4	11	224	
PPBC	225	1.71269	-81	27	0	201.1	-90	18	5	11	225	
PPBC	226	0.991349	-63	27	0	38.1	-72	18	6	11	226	
PPBC	227	4.5575	-45	27	1	1.1	-54	18	7	11	227	
PPBC	228	9.35329	-27	27	1	0.1	-36	18	8	11	228	
PPBC	229	9.35329	-9	27	1	3.1	-18	18	9	11	229	
PPBC	230	9.35329	9	27	1	0.1	0	18	10	11	230	
PPBC	231	9.35329	27	27	1	1.1	18	18	11	11	231	
PPBC	232	1.39436	45	27	0	289.1	36	18	12	11	232	
PPBC	233	-0.959355	63	27	0	3033.1	54	18	13	11	233	
PPBC	234	0.0585173	81	27	0	1098.1	72	18	14	11	234	
PPBC	235	2.17475	99	27	0	132.1	90	18	15	11	235	
PPBC	236	3.05987	117	27	0	52.1	108	18	16	11	236	
PPBC	237	5.09061	135	27	1	9.1	126	18	17	11	237	
PPBC	238	6.9554	153	27	1	1.1	144	18	18	11	238	
PPBC	239	6.30877	171	27	1	3.1	162	18	19	11	239	
PPBC	240	4.95884	-171	45	1	9.1	-180	36	0	12	240	
PPBC	241	2.19789	-153	45	0	129.1	-162	36	1	12	241	
PPBC	242	0.906305	-135	45	0	472.1	-144	36	2	12	242	
PPBC	243	1.01498	-117	45	0	426.1	-126	36	3	12	243	
PPBC	244	1.70789	-99	45	0	217.1	-108	36	4	12	244	
PPBC	245	1.44087	-81	45	0	260.1	-90	36	5	12	245	
PPBC	246	2.67999	-63	45	0	29.1	-72	36	6	12	246	
PPBC	247	6.30877	-45	45	1	0.1	-54	36	7	12	247	
PPBC	248	9.35329	-27	45	1	0.1	-36	36	8	12	248	
PPBC	249	9.35329	-9	45	1	0.1	-18	36	9	12	249	
PPBC	250	9.35329	9	45	1	0.1	0	36	10	12	250	
PPBC	251	4.84243	27	45	1	9.1	18	36	11	12	251	
PPBC	252	-0.4809	45	45	0	1877.1	36	36	12	12	252	
PPBC	253	-0.545235	63	45	0	2000.1	54	36	13	12	253	
PPBC	254	2.24587	81	45	0	119.1	72	36	14	12	254	
PPBC	255	3.67997	99	45	0	27.1	90	36	15	12	255	
PPBC	256	4.95884	117	45	1	9.1	108	36	16	12	256	
PPBC	257	5.24242	135	45	1	6.1	126	36	17	12	257	
PPBC	258	9.35329	153	45	1	0.1	144	36	18	12	258	
PPBC	259	6.30877	171	45	1	2.1	162	36	19	12	259	
PPBC	260	3.95513	-171	63	0	22.1	-180	54	0	13	260	
PPBC	261	1.48198	-153	63	0	262.1	-162	54	1	13	261	
PPBC	262	0.383622	-135	63	0	791.1	-144	54	2	13	262	
PPBC	263	1.61219	-117	63	0	229.1	-126	54	3	13	263	
PPBC	264	1.29149	-99	63	0	316.1	-108	54	4	13	264	
PPBC	265	-0.0201035	-81	63	0	1171.1	-90	54	5	13	265	
PPBC	266	3.58185	-63	63	1	21.1	-72	54	6	13	266	
PPBC	267	6.9554	-45	63	1	0.1	-54	54	7	13	267	
PPBC	268	9.35329	-27	63	1	0.1	-36	54	8	13	268	
PPBC	269	9.35329	-9	63	1	0.1	-18	54	9	13	269	
PPBC	270	6.9554	9	63	1	1.1	0	54	10	13	270	
PPBC	271	3.28718	27	63	0	43.1	18	54	11	13	271	
PPBC	272	0.603241	45	63	0	632.1	36	54	12	13	272	
PPBC	273	1.19249	63	63	0	349.1	54	54	13	13	273	
PPBC	274	3.55117	81	63	0	29.1	72	54	14	13	274	
PPBC	275	4.47809	99	63	1	11.1	90	54	15	13	275	
PPBC	276	6.30877	117	63	1	1.1	108	54	16	13	276	
PPBC	277	6.30877	135	63	1	2.1	126	54	17	13	277	
PPBC	278	6.30877	153	63	1	2.1	144	54	18	13	278	
PPBC	279	5.63972	171	63	1	5.1	162	54	19	13	279	
PPBC	280	3.21989	-171	81	0	46.1	-180	72	0	14	280	
PPBC	281	1.31704	-153	81	0	312.1	-162	72	1	14	281	
PPBC	282	0.164072	-135	81	0	986.1	-144	72	2	14	282	
PPBC	283	0.502343	-117	81	0	699.1	-126	72	3	14	283	
PPBC	284	0.58752	-99	81	0	634.1	-108	72	4	14	284	
PPBC	285	-0.117951	-81	81	0	1297.1	-90	72	5	14	285	
PPBC	286	3.4925	-63	81	0	24.1	-72	72	6	14	286	
PPBC	287	6.9554	-45	81	1	1.1	-54	72	7	14	287	
PPBC	288	9.35329	-27	81	1	0.1	-36	72	8	14	288	
PPBC	289	6.9554	-9	81	1	2.1	-18	72	9	14	289	
PPBC	290	5.63972	9	81	1	4.1	0	72	10	14	290	
PPBC	291	4.84243	27	81	1	9.1	18	72	11	14	291	
PPBC	292	3.78877	45	81	0	26.1	36	72	12	14	292	
PPBC	293	2.87478	63	81	0	60.1	54	72	13	14	293	
PPBC	294	3.75117	81	81	1	17.1	72	72	14	14	294	
PPBC	295	4.04999	99	81	1	18.1	90	72	15	14	295	
PPBC	296	5.42147	117	81	1	4.1	108	72	16	14	296	
PPBC	297	5.9193	135	81	1	3.1	126	72	17	14	297	
PPBC	298	6.9554	153	81	1	1.1	144	72	18	14	298	
PPBC	299	6.9554	171	81	1	2.1	162	72	19	14	299	
PPBC	300	2.82973	-171	99	0	70.1	-180	90	0	15	300	
PPBC	301	0.914924	-153	99	0	466.1	-162	90	1	15	301	
PPBC	302	-0.1821	-135	99	0	1398.1	-144	90	2	15	302	
PPBC	303	-0.849227	-117	99	0	2714.1	-126	90	3	15	303	
PPBC	304	-0.926611	-99	99	0	2940.1	-108	90	4	15	304	
PPBC	305	-0.502633	-81	99	0	1916.1	-90	90	5	15	305	
PPBC	306	2.48532	-63	99	0	95.1	-72	90	6	15	306	
PPBC	307	5.42147	-45	99	1	5.1	-54	90	7	15	307	
PPBC	308	6.30877	-27	99	1	2.1	-36	90	8	15	308	
PPBC	309	4.84243	-9	99	1	9.1	-18	90	9	15	309	
PPBC	310	6.30877	9	99	1	2.1	0	90	10	15	310	
PPBC	311	9.35329	27	99	1	1.1	18	90	11	15	311	
PPBC	312	6.30877	45	99	1	1.1	36	90	12	15	312	
PPBC	313	4.27189	63	99	1	12.1	54	90	13	15	313	
PPBC	314	4.27189	81	99	1	15.1	72	90	14	15	314	
PPBC	315	4.10102	99	99	1	19.1	90	90	15	15	315	
PPBC	316	4.15479	117	99	1	20.1	108	90	16	15	316	
PPBC	317	4.95884	135	99	1	10.1	126	90	17	15	317	
PPBC	318	4.95884	153	99	1	8.1	144	90	18	15	318	
PPBC	319	6.9554	171	99	1	1.1	162	90	19	15	319	
PPBC	320	2.29625	-171	117	0	120.1	-180	108	0	16	320	
PPBC	321	0.0109576	-153	117	0	1150.1	-162	108	1	16	321	
PPBC	322	-1.56508	-135	117	0	5554.1	-144	108	2	16	322	
PPBC	323	-2.33242	-117	117	0	11965.1	-126	108	3	16	323	
PPBC	324	-2.19124	-99	117	0	10411.1	-108	108	4	16	324	
PPBC	325	-1.73363	-81	117	0	6589.1	-90	108	5	16	325	
PPBC	326	-0.804878	-63	117	0	2602.1	-72	108	6	16	326	
PPBC	327	0.678923	-45	117	0	588.1	-54	108	7	16	327	
PPBC	328	3.55117	-27	117	0	34.1	-36	108	8	16	328	
PPBC	329	5.42147	-9	117	1	5.1	-18	108	9	16	329	
PPBC	330	6.9554	9	117	1	1.1	0	108	10	16	330	
PPBC	331	9.35329	27	117	1	1.1	18	108	11	16	331	
PPBC	332	5.42147	45	117	1	2.1	36	108	12	16	332	
PPBC	333	4.95884	63	117	1	10.1	54	108	13	16	333	
PPBC	334	3.95513	81	117	0	22.1	72	108	14	16	334	
PPBC	335	3.46441	99	117	0	38.1	90	108	15	16	335	
PPBC	336	3.75117	117	117	0	28.1	108	108	16	16	336	
PPBC	337	4.04999	135	117	1	21.1	126	108	17	16	337	
PPBC	338	5.63972	153	117	1	4.1	144	108	18	16	338	
PPBC	339	4.95884	171	117	1	11.1	162	108	19	16	339	
PPBC	340	1.04165	-171	135	0	415.1	-180	126	0	17	340	
PPBC	341	-1.18601	-153	135	0	3803.1	-162	126	1	17	341	
PPBC	342	-2.38223	-135	135	0	12604.1	-144	126	2	17	342	
PPBC	343	-2.66344	-117	135	0	16695.1	-126	126	3	17	343	
PPBC	344	-2.25777	-99	135	0	11124.1	-108	126	4	17	344	
PPBC	345	-2.14818	-81	135	0	10042.1	-90	126	5	17	345	
PPBC	346	-2.48259	-63	135	0	13964.1	-72	126	6	17	346	
PPBC	347	-0.858086	-45	135	0	2739.1	-54	126	7	17	347	
PPBC	348	5.24242	-27	135	1	6.1	-36	126	8	17	348	
PPBC	349	9.35329	-9	135	1	1.1	-18	126	9	17	349	
PPBC	350	9.35329	9	135	1	0.1	0	126	10	17	350	
PPBC	351	9.35329	27	135	1	1.1	18	126	11	17	351	
PPBC	352	6.9554	45	135	1	1.1	36	126	12	17	352	
PPBC	353	6.9554	63	135	1	5.1	54	126	13	17	353	
PPBC	354	3.71494	81	135	0	30.1	72	126	14	17	354	
PPBC	355	2.47496	99	135	0	98.1	90	126	15	17	355	
PPBC	356	3.26425	117	135	0	46.1	108	126	16	17	356	
PPBC	357	3.64618	135	135	0	30.1	126	126	17	17	357	
PPBC	358	3.67997	153	135	0	32.1	144	126	18	17	358	
PPBC	359	3.75117	171	135	0	30.1	162	126	19	17	359	
PPBC	360	-0.324613	-171	153	0	1609.1	-180	144	0	18	360	
PPBC	361	-1.87649	-153	153	0	7626.1	-162	144	1	18	361	
PPBC	362	-2.35381	-135	153	0	12250.1	-144	144	2	18	362	
PPBC	363	-2.00229	-117	153	0	8623.1	-126	144	3	18	363	
PPBC	364	-1.47863	-99	153	0	5112.1	-108	144	4	18	364	
PPBC	365	-1.95016	-81	153	0	8334.1	-90	144	5	18	365	
PPBC	366	-2.21546	-63	153	0	10792.1	-72	144	6	18	366	
PPBC	367	1.20977	-45	153	0	350.1	-54	144	7	18	367	
PPBC	368	6.9554	-27	153	1	2.1	-36	144	8	18	368	
PPBC	369	9.35329	-9	153	1	2.1	-18	144	9	18	369	
PPBC	370	9.35329	9	153	1	1.1	0	144	10	18	370	
PPBC	371	9.35329	27	153	1	0.1	18	144	11	18	371	
