new_CA_hbond:	chi_j	9	2.31692	1.24016	0.10191	1.42293	1.6939	1209.1	39107.1	164.1	2128.1	3941.85	4074.59	286.664	864.815	
new_CA_hbond:	chi_j	10	2.39546	1.03708	-0.649127	1.12334	1.47554	1608.1	96921.1	242.1	2787.1	4279.1	4765.14	313.436	910.438	
new_CA_hbond:	chi_j	11	2.474	0.875076	1.49125	0.910398	1.45614	2080.1	7191.1	370.1	3595.1	4707.26	3006.13	387.252	1151.82	
new_CA_hbond:	chi_j	12	2.55254	0.724229	2.4645	0.856112	1.17508	2587.1	420.1	375.1	4640.1	5034.83	464.774	371.745	1122.37	
new_CA_hbond:	chi_j	13	2.63108	0.593529	3.89814	0.82345	0.929277	3113.1	6.1	462.1	5903.1	5316.22	28.3034	443.251	1116.71	
new_CA_hbond:	chi_j	14	2.70962	0.423141	5.66664	0.605142	0.596374	3486.1	0.1	526.1	7689.1	5020.54	2.71995	405.669	1042.7	
new_CA_hbond:	chi_j	15	2.78816	0.230719	6.30434	0.369918	0.256783	3428.1	0.1	581.1	9659.1	4072.84	5.14646	354.159	932.688	
new_CA_hbond:	chi_j	16	2.8667	0.0646865	4.9426	0.266819	-0.253247	3188.1	0.1	632.1	12041.1	3208.25	1.3186	347.502	698.172	
new_CA_hbond:	chi_j	17	2.94524	-0.0781935	4.90381	-0.190112	-0.555025	2740.1	0.1	614.1	14668.1	2390.29	1.26843	213.781	628.941	
new_CA_hbond:	chi_j	18	3.02378	-0.268758	4.90381	-0.23959	-1.15766	2137.1	0.1	470.1	13799.1	1540.81	1.26843	155.751	323.865	
new_CA_hbond:	chi_j	19	3.10232	-0.626758	2.36344	-0.418219	-1.03775	1038.1	0.1	190.1	5001.1	523.221	0.1	52.68	132.329	
new_CA_hbond:	tau	0	-2.98451	0.398173	4.48115	1.38341	0.363345	1962.1	14.1	252.1	3207.1	2756.06	117.2	423.327	344.502	
new_CA_hbond:	tau	1	-2.67035	0.235288	6.01694	1.984	2.16273	2746.1	4.1	134.1	739.1	3277.51	158.298	410.546	480.003	
new_CA_hbond:	tau	2	-2.35619	0.529608	4.93736	2.24029	3.35009	2524.1	29.1	99.1	309.1	4043.48	381.708	392.025	658.117	
new_CA_hbond:	tau	3	-2.04204	0.769369	4.099	2.24267	3.84812	1953.1	422.1	87.1	270.1	3976.49	2394.18	345.376	946.281	
new_CA_hbond:	tau	4	-1.72788	0.948424	4.19408	2.23215	2.9174	1350.1	1314.1	52.1	768.1	3287.79	8197.18	204.428	1060.99	
new_CA_hbond:	tau	5	-1.41372	1.16625	2.74696	3.1934	2.36949	991.1	5399.1	9.1	1253.1	3000.92	7922.87	93.3711	1000.74	
new_CA_hbond:	tau	6	-1.09956	0.682005	-0.608715	4.68373	1.86752	1481.1	110864	1.1	1642.1	2763.24	5675.43	50.096	793.84	
new_CA_hbond:	tau	7	-0.785398	0.452775	-0.0473677	6.01429	0.433547	1891.1	30687.1	0.1	3831.1	2805.4	2753.94	17.2293	441.459	
new_CA_hbond:	tau	8	-0.471239	0.450345	2.7088	5.95735	-0.958131	2110.1	71.1	0.1	9737.1	3122.69	100.428	16.2757	278.996	
new_CA_hbond:	tau	9	-0.15708	0.457374	2.36344	-1.5328	-0.975859	2375.1	0.1	1.1	7523.1	3539.65	0.1	0.1	211.771	
new_CA_hbond:	tau	10	0.15708	0.897215	2.36344	3.37768	0.637272	963.1	0.1	0.1	1495.1	2228.28	0.1	1.23367	211.21	
new_CA_hbond:	tau	11	0.471239	1.37724	5.96225	0.865096	2.71123	385.1	0.1	0.1	252.1	1439.94	3.65546	0.1	283.351	
new_CA_hbond:	tau	12	0.785398	1.68881	5.55674	2.45865	3.51478	309.1	0.1	2.1	207.1	1578.27	2.43686	10.3346	519.886	
new_CA_hbond:	tau	13	1.09956	1.68323	6.30434	2.43785	3.25429	398.1	0.1	8.1	427.1	2021.4	5.14646	39.0412	826.287	
new_CA_hbond:	tau	14	1.41372	1.65743	6.55373	3.32946	3.49352	510.1	0.1	6.1	435.1	2524.12	6.60418	71.7115	1069.27	
new_CA_hbond:	tau	15	1.72788	1.41434	5.38389	2.51134	2.66246	795.1	3.1	34.1	1096.1	3085.36	63.5512	176.892	1173.34	
new_CA_hbond:	tau	16	2.04204	0.539538	5.6421	0.886446	0.884396	1808.1	2.1	376.1	5844.1	2925.39	55.7344	384.216	1057.03	
new_CA_hbond:	tau	17	2.35619	0.422316	7.7891	-0.158683	-0.18044	1894.1	0.1	1630.1	12343.1	2725.56	22.7159	585.589	769.733	
new_CA_hbond:	tau	18	2.67035	0.415698	3.64475	-0.351624	-0.964661	1708.1	16.1	1558.1	20574.1	2441.7	57.9815	461.51	585.671	
new_CA_hbond:	tau	19	2.98451	0.528547	2.68553	0.475913	-1.22237	1499.1	72.1	644.1	15429.1	2398.94	99.4981	436.449	339.431	
#	hbond_energy_by_chain_length	51	-0.100541	-1.63845	-1.18958	-2.90188	
#	hbond_energy_by_chain_length	52	0.0660901	-2.00653	-0.362905	-2.4106	
#	hbond_energy_by_chain_length	55	0.0173917	-1.63761	-1.79176	-3.02852	
#	hbond_energy_by_chain_length	57	0.309122	-1.90166	-2.00393	-2.61385	
#	hbond_energy_by_chain_length	58	-0.114797	-1.98893	-1.36032	-3.1929	
#	hbond_energy_by_chain_length	59	0.541916	-2.17341	-0.287682	-2.58669	
#	hbond_energy_by_chain_length	60	0.325422	-1.89959	-1.94591	-2.67553	
#	hbond_energy_by_chain_length	61	-0.308091	-2.41777	-1.40399	-2.76175	
#	hbond_energy_by_chain_length	62	-0.471423	-1.30701	-1.71765	-2.82785	
#	hbond_energy_by_chain_length	63	0.0200007	-2.18737	-2.0149	-2.77825	
#	hbond_energy_by_chain_length	64	-0.822359	-1.52088	-2.30259	-3.56247	
#	hbond_energy_by_chain_length	65	-0.223144	-2.43675	-0.622878	-2.5773	
#	hbond_energy_by_chain_length	66	-0.162519	-2.08091	-2.26176	-2.81975	
#	hbond_energy_by_chain_length	67	0.0960147	-1.70405	-2.11021	-3.16663	
#	hbond_energy_by_chain_length	68	-0.241061	-2.50316	-1.77307	-2.3956	
#	hbond_energy_by_chain_length	69	0.0906912	-2.51126	-1.58127	-3.10187	
#	hbond_energy_by_chain_length	70	-0.13787	-2.58124	-1.20397	-3.37355	
#	hbond_energy_by_chain_length	71	-0.4379	-2.18122	-1.56862	-2.67101	
#	hbond_energy_by_chain_length	72	-0.532514	-2.26591	-1.54411	-2.89916	
#	hbond_energy_by_chain_length	73	0.0269294	-2.56031	-1.62049	-2.96298	
#	hbond_energy_by_chain_length	74	-0.15324	-2.48039	-1.40877	-2.78174	
#	hbond_energy_by_chain_length	75	0.0138891	-2.49506	-1.20967	-2.49925	
#	hbond_energy_by_chain_length	76	-0.074108	-2.19981	-1.94591	-3.27632	
#	hbond_energy_by_chain_length	77	0.0173917	-2.3108	-1.56862	-2.83588	
#	hbond_energy_by_chain_length	78	0.182322	-2.05007	-2.06369	-2.88461	
#	hbond_energy_by_chain_length	79	-0.518794	-2.67157	-2.77259	-3.03013	
#	hbond_energy_by_chain_length	80	-0.136336	-2.52648	-2.48491	-2.80731	
#	hbond_energy_by_chain_length	81	-0.0257525	-2.23556	-1.43848	-2.66226	
#	hbond_energy_by_chain_length	82	-0.579312	-2.60132	-1.79176	-2.80336	
#	hbond_energy_by_chain_length	83	-0.131802	-2.06983	-0.879832	-3.01289	
#	hbond_energy_by_chain_length	84	0.173569	-2.17897	-2.0149	-3.06805	
#	hbond_energy_by_chain_length	85	-0.380772	-2.09323	-1.79176	-3.12257	
#	hbond_energy_by_chain_length	86	-0.0590177	-2.38591	-1.55814	-3.37997	
#	hbond_energy_by_chain_length	87	0.0243915	-2.56567	-1.6864	-2.87313	
#	hbond_energy_by_chain_length	88	-0.320307	-2.47552	-1.20984	-2.91618	
#	hbond_energy_by_chain_length	89	-0.387338	-2.56171	-1.40399	-2.91912	
#	hbond_energy_by_chain_length	90	-0.206614	-2.30259	-1.33977	-3.03427	
#	hbond_energy_by_chain_length	91	-0.487703	-1.8587	-2.0149	-3.31782	
#	hbond_energy_by_chain_length	92	-0.346758	-2.15176	-1.695	-3.14544	
#	hbond_energy_by_chain_length	93	-0.483427	-1.8952	-1.29928	-2.84428	
#	hbond_energy_by_chain_length	94	-0.029853	-2.89373	-1.65823	-2.8679	
#	hbond_energy_by_chain_length	95	-0.324957	-2.24596	-1.67805	-2.96543	
#	hbond_energy_by_chain_length	96	-0.315853	-2.07788	-1.26113	-3.52046	
#	hbond_energy_by_chain_length	97	0.0100503	-2.22235	-1.6864	-2.88418	
#	hbond_energy_by_chain_length	98	-0.481097	-2.39194	-1.26323	-3.19662	
#	hbond_energy_by_chain_length	99	-0.139332	-2.28085	-1.41755	-3.21005	
#	hbond_energy_by_chain_length	100	-0.107246	-2.46875	-1.27046	-2.96756	
#	hbond_energy_by_chain_length	101	-0.128172	-2.42625	-1.35077	-2.97839	
#	hbond_energy_by_chain_length	102	-0.278599	-2.2958	-1.24653	-2.96637	
#	hbond_energy_by_chain_length	103	-0.256253	-2.34233	-1.79176	-2.94019	
#	hbond_energy_by_chain_length	104	-0.0927129	-2.54809	-1.28072	-2.98784	
#	hbond_energy_by_chain_length	105	0.0645385	-2.52852	-2.0149	-3.10061	
#	hbond_energy_by_chain_length	106	-0.200625	-2.52484	-1.68858	-2.84224	
#	hbond_energy_by_chain_length	107	-0.201686	-2.50673	-1.04145	-2.83107	
#	hbond_energy_by_chain_length	108	-0.0909718	-2.61964	-1.41227	-2.95159	
#	hbond_energy_by_chain_length	109	-0.384188	-2.43302	-2.36712	-2.96075	
#	hbond_energy_by_chain_length	110	-0.071459	-2.97631	-2.11021	-2.66921	
#	hbond_energy_by_chain_length	111	-0.162795	-2.37627	-1.34993	-3.37102	
#	hbond_energy_by_chain_length	112	-0.300892	-2.5655	-1.53687	-3.06291	
#	hbond_energy_by_chain_length	113	-0.393145	-2.42415	-1.0116	-3.26449	
#	hbond_energy_by_chain_length	114	0.00504936	-2.48143	-1.25684	-3.05896	
#	hbond_energy_by_chain_length	115	-0.0512933	-2.30259	-1.1474	-3.21888	
#	hbond_energy_by_chain_length	116	-0.317609	-2.71411	-1.50692	-2.82684	
#	hbond_energy_by_chain_length	117	-0.162664	-2.82034	-1.96714	-3.03789	
#	hbond_energy_by_chain_length	118	-0.0798223	-2.52093	-1.70952	-2.75069	
#	hbond_energy_by_chain_length	119	0.131336	-2.69409	-1.6864	-3.20227	
#	hbond_energy_by_chain_length	120	-0.288931	-2.9974	-0.926762	-2.87938	
#	hbond_energy_by_chain_length	121	-0.163501	-2.45343	-1.382	-3.05668	
#	hbond_energy_by_chain_length	122	-0.22669	-2.60448	-1.38524	-2.97975	
#	hbond_energy_by_chain_length	123	-0.220212	-2.61698	-1.14058	-3.19743	
#	hbond_energy_by_chain_length	124	-0.344234	-2.80928	-1.85836	-3.13607	
#	hbond_energy_by_chain_length	125	-0.449773	-2.73368	-2.38229	-3.44568	
#	hbond_energy_by_chain_length	126	-0.303905	-2.66017	-1.5433	-3.19548	
#	hbond_energy_by_chain_length	127	-0.306374	-2.66797	-2.0149	-3.30322	
#	hbond_energy_by_chain_length	128	-0.565095	-2.61885	-2.26176	-3.10659	
#	hbond_energy_by_chain_length	129	-0.284387	-2.86019	-1.06289	-3.14939	
#	hbond_energy_by_chain_length	130	-0.512214	-2.68827	-1.71926	-3.22877	
#	hbond_energy_by_chain_length	131	-0.0853598	-2.88156	-1.45143	-2.99634	
#	hbond_energy_by_chain_length	132	-0.126041	-2.82285	-1.0116	-3.16407	
#	hbond_energy_by_chain_length	133	-0.451985	-2.88854	-1.29928	-3.16407	
#	hbond_energy_by_chain_length	134	-0.00128123	-2.82244	-2.21112	-3.06694	
#	hbond_energy_by_chain_length	135	-0.366463	-2.5205	-1.01857	-3.03473	
#	hbond_energy_by_chain_length	136	-0.405465	-2.38026	-1.09861	-2.76166	
#	hbond_energy_by_chain_length	137	-0.326028	-2.87251	-1.20039	-3.41568	
#	hbond_energy_by_chain_length	138	-0.428455	-2.41282	-1.31219	-3.14389	
#	hbond_energy_by_chain_length	139	-0.23713	-2.5691	-1.79176	-3.03608	
#	hbond_energy_by_chain_length	140	-0.134487	-2.92871	-0.849766	-2.99862	
#	hbond_energy_by_chain_length	141	-0.146954	-2.71602	-0.916291	-2.87384	
