ca_density	54	all	6.72485	1.2007e-05	14
ca_density	55	alpha	8.1321	2.93951e-06	1
ca_density	55	beta	5.75027	3.18191e-05	8
ca_density	55	other	7.96272	3.48203e-06	2
ca_density	55	all	6.96602	9.43404e-06	11
ca_density	56	alpha	8.1321	2.93951e-06	1
ca_density	56	beta	7.13657	7.95479e-06	2
ca_density	56	other	8.65587	1.74102e-06	1
ca_density	56	all	7.97762	3.43056e-06	4
ca_density	57	alpha	8.1321	2.93951e-06	1
ca_density	57	beta	6.03795	2.38644e-05	6
ca_density	57	other	7.96272	3.48203e-06	2
ca_density	57	all	7.16669	7.71876e-06	9
ca_density	58	alpha	8.1321	2.93951e-06	1
ca_density	58	beta	7.82971	3.97739e-06	1
ca_density	58	other	8.65587	1.74102e-06	1
ca_density	58	all	8.2653	2.57292e-06	3
ca_density	59	alpha	8.1321	2.93951e-06	1
ca_density	59	beta	7.82971	3.97739e-06	1
ca_density	59	other	8.65587	1.74102e-06	1
ca_density	59	all	8.2653	2.57292e-06	3
ca_density	60	alpha	8.1321	2.93951e-06	1
ca_density	60	beta	7.82971	3.97739e-06	1
ca_density	60	other	8.65587	1.74102e-06	1
ca_density	60	all	8.2653	2.57292e-06	3
ca_density	61	alpha	8.1321	2.93951e-06	1
ca_density	61	beta	7.82971	3.97739e-06	1
ca_density	61	other	8.65587	1.74102e-06	1
ca_density	61	all	8.2653	2.57292e-06	3
ca_density	62	alpha	8.1321	2.93951e-06	1
ca_density	62	beta	7.82971	3.97739e-06	1
ca_density	62	other	8.65587	1.74102e-06	1
ca_density	62	all	8.2653	2.57292e-06	3
ca_density	63	alpha	8.1321	2.93951e-06	1
ca_density	63	beta	7.82971	3.97739e-06	1
ca_density	63	other	8.65587	1.74102e-06	1
ca_density	63	all	8.2653	2.57292e-06	3
ca_density	64	alpha	8.1321	2.93951e-06	1
ca_density	64	beta	7.82971	3.97739e-06	1
ca_density	64	other	8.65587	1.74102e-06	1
ca_density	64	all	8.2653	2.57292e-06	3
ca_density	65	alpha	8.1321	2.93951e-06	1
ca_density	65	beta	7.82971	3.97739e-06	1
ca_density	65	other	8.65587	1.74102e-06	1
ca_density	65	all	8.2653	2.57292e-06	3
ca_density	66	alpha	8.1321	2.93951e-06	1
ca_density	66	beta	7.82971	3.97739e-06	1
ca_density	66	other	8.65587	1.74102e-06	1
ca_density	66	all	8.2653	2.57292e-06	3
ca_density	67	alpha	8.1321	2.93951e-06	1
ca_density	67	beta	7.82971	3.97739e-06	1
ca_density	67	other	8.65587	1.74102e-06	1
ca_density	67	all	8.2653	2.57292e-06	3
ca_density	68	alpha	8.1321	2.93951e-06	1
ca_density	68	beta	7.82971	3.97739e-06	1
ca_density	68	other	8.65587	1.74102e-06	1
ca_density	68	all	8.2653	2.57292e-06	3
ca_density	69	alpha	8.1321	2.93951e-06	1
ca_density	69	beta	7.82971	3.97739e-06	1
ca_density	69	other	8.65587	1.74102e-06	1
ca_density	69	all	8.2653	2.57292e-06	3
ca_density	70	alpha	8.1321	2.93951e-06	1
ca_density	70	beta	7.82971	3.97739e-06	1
ca_density	70	other	8.65587	1.74102e-06	1
ca_density	70	all	8.2653	2.57292e-06	3
ca_density	71	alpha	8.1321	2.93951e-06	1
ca_density	71	beta	7.82971	3.97739e-06	1
ca_density	71	other	8.65587	1.74102e-06	1
ca_density	71	all	8.2653	2.57292e-06	3
ca_density	72	alpha	8.1321	2.93951e-06	1
ca_density	72	beta	7.82971	3.97739e-06	1
ca_density	72	other	8.65587	1.74102e-06	1
ca_density	72	all	8.2653	2.57292e-06	3
ca_density	73	alpha	8.1321	2.93951e-06	1
